org:resource,Activity,time:timestamp,org:role,case:Project,case:Task,CaseID,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
SYSTEM,Request Payment,17.392740120807595,UNDEFINED,project 147572,UNKNOWN,request for payment 153467,organizational unit 65465,0,0.3660284945207267,UNKNOWN,request for payment number 153468
SYSTEM,Payment Handled,17.39825275038683,UNDEFINED,project 147572,UNKNOWN,request for payment 153467,organizational unit 65465,0,0.3660284945207267,UNKNOWN,request for payment number 153468
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.358781064233654,EMPLOYEE,project 147582,UNKNOWN,request for payment 159777,organizational unit 65454,0,6.935341613093318,UNKNOWN,request for payment number 159778
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.35878172936109,ADMINISTRATION,project 147582,UNKNOWN,request for payment 159777,organizational unit 65454,0,6.935341613093318,UNKNOWN,request for payment number 159778
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.363635999013617,SUPERVISOR,project 147582,UNKNOWN,request for payment 159777,organizational unit 65454,0,6.935341613093318,UNKNOWN,request for payment number 159778
SYSTEM,Request Payment,17.39251373152061,UNDEFINED,project 147582,UNKNOWN,request for payment 159777,organizational unit 65454,0,6.935341613093318,UNKNOWN,request for payment number 159778
SYSTEM,Payment Handled,17.39825275038683,UNDEFINED,project 147582,UNKNOWN,request for payment 159777,organizational unit 65454,0,6.935341613093318,UNKNOWN,request for payment number 159778
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.358798849010697,EMPLOYEE,project 149268,task 57533,request for payment 155943,organizational unit 65462,0,7.299769406141899,activity 505,request for payment number 155944
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.358799803306866,ADMINISTRATION,project 149268,task 57533,request for payment 155943,organizational unit 65462,0,7.299769406141899,activity 505,request for payment number 155944
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.361203097425843,SUPERVISOR,project 149268,task 57533,request for payment 155943,organizational unit 65462,0,7.299769406141899,activity 505,request for payment number 155944
SYSTEM,Request Payment,17.363765609140838,UNDEFINED,project 149268,task 57533,request for payment 155943,organizational unit 65462,0,7.299769406141899,activity 505,request for payment number 155944
SYSTEM,Payment Handled,17.373941177770917,UNDEFINED,project 149268,task 57533,request for payment 155943,organizational unit 65462,0,7.299769406141899,activity 505,request for payment number 155944
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.358831670492304,EMPLOYEE,project 147556,task 504,request for payment 159678,organizational unit 65454,0,3.2794533895189244,activity 505,request for payment number 159679
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.35883337660154,ADMINISTRATION,project 147556,task 504,request for payment 159678,organizational unit 65454,0,3.2794533895189244,activity 505,request for payment number 159679
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.363636776033793,SUPERVISOR,project 147556,task 504,request for payment 159678,organizational unit 65454,0,3.2794533895189244,activity 505,request for payment number 159679
SYSTEM,Request Payment,17.364675773565203,UNDEFINED,project 147556,task 504,request for payment 159678,organizational unit 65454,0,3.2794533895189244,activity 505,request for payment number 159679
SYSTEM,Payment Handled,17.373941177770917,UNDEFINED,project 147556,task 504,request for payment 159678,organizational unit 65454,0,3.2794533895189244,activity 505,request for payment number 159679
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.35885558467319,EMPLOYEE,project 152786,UNKNOWN,request for payment 152995,organizational unit 65463,0,7.496798579758808,UNKNOWN,request for payment number 152996
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.35885598950325,ADMINISTRATION,project 152786,UNKNOWN,request for payment 152995,organizational unit 65463,0,7.496798579758808,UNKNOWN,request for payment number 152996
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.358894939172085,SUPERVISOR,project 152786,UNKNOWN,request for payment 152995,organizational unit 65463,0,7.496798579758808,UNKNOWN,request for payment number 152996
SYSTEM,Request Payment,17.358896298190306,UNDEFINED,project 152786,UNKNOWN,request for payment 152995,organizational unit 65463,0,7.496798579758808,UNKNOWN,request for payment number 152996
SYSTEM,Payment Handled,17.364048080291706,UNDEFINED,project 152786,UNKNOWN,request for payment 152995,organizational unit 65463,0,7.496798579758808,UNKNOWN,request for payment number 152996
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.35890326674407,EMPLOYEE,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.35890797988776,ADMINISTRATION,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,17.36128098571175,BUDGET OWNER,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.36457063430367,SUPERVISOR,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
SYSTEM,Request Payment,17.375587932886145,UNDEFINED,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
SYSTEM,Payment Handled,17.38129547973985,UNDEFINED,project 147860,task 159685,request for payment 159683,organizational unit 65465,0,5.260246384119781,activity 505,request for payment number 159684
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.358952450051785,EMPLOYEE,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.36149159986999,ADMINISTRATION,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.36425463248405,EMPLOYEE,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.365632817275117,EMPLOYEE,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.365632903438495,ADMINISTRATION,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.368726548204222,SUPERVISOR,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
SYSTEM,Request Payment,17.380579956621627,UNDEFINED,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
SYSTEM,Payment Handled,17.39102109796204,UNDEFINED,project 503,UNKNOWN,request for payment 159690,organizational unit 65463,0,5.46027081128237,UNKNOWN,request for payment number 159691
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.3593820722389,EMPLOYEE,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.35938227454741,ADMINISTRATION,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
STAFF MEMBER,Request For Payment APPROVED by BUDGET OWNER,17.36133636924664,BUDGET OWNER,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.363279714831048,SUPERVISOR,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
SYSTEM,Request Payment,17.363279772408628,UNDEFINED,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
SYSTEM,Payment Handled,17.373941177770917,UNDEFINED,project 147546,UNKNOWN,request for payment 153000,organizational unit 65469,0,5.065317881803837,UNKNOWN,request for payment number 153001
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.35961865852787,EMPLOYEE,UNKNOWN,UNKNOWN,request for payment 159782,organizational unit 65461,0,5.468589179423474,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.359621403490387,ADMINISTRATION,UNKNOWN,UNKNOWN,request for payment 159782,organizational unit 65461,0,5.468589179423474,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.361241292291492,EMPLOYEE,UNKNOWN,UNKNOWN,request for payment 159782,organizational unit 65461,0,5.468589179423474,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.359645501048398,EMPLOYEE,UNKNOWN,UNKNOWN,request for payment 153006,organizational unit 65461,0,3.906941930825722,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.35964564551642,ADMINISTRATION,UNKNOWN,UNKNOWN,request for payment 153006,organizational unit 65461,0,3.906941930825722,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.361242128869655,EMPLOYEE,UNKNOWN,UNKNOWN,request for payment 153006,organizational unit 65461,0,3.906941930825722,UNKNOWN,UNKNOWN
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.360490397581945,EMPLOYEE,project 147556,task 153156,request for payment 153154,organizational unit 65465,0,6.736750061271785,activity 505,request for payment number 153155
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.36049241842422,ADMINISTRATION,project 147556,task 153156,request for payment 153154,organizational unit 65465,0,6.736750061271785,activity 505,request for payment number 153155
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.361274437559807,SUPERVISOR,project 147556,task 153156,request for payment 153154,organizational unit 65465,0,6.736750061271785,activity 505,request for payment number 153155
SYSTEM,Request Payment,17.36348901622788,UNDEFINED,project 147556,task 153156,request for payment 153154,organizational unit 65465,0,6.736750061271785,activity 505,request for payment number 153155
SYSTEM,Payment Handled,17.373941177770917,UNDEFINED,project 147556,task 153156,request for payment 153154,organizational unit 65465,0,6.736750061271785,activity 505,request for payment number 153155
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.360628123072107,EMPLOYEE,project 503,UNKNOWN,request for payment 153010,organizational unit 65454,0,6.254176312976514,UNKNOWN,request for payment number 153011
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.36062861378088,ADMINISTRATION,project 503,UNKNOWN,request for payment 153010,organizational unit 65454,0,6.254176312976514,UNKNOWN,request for payment number 153011
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.363638071066077,SUPERVISOR,project 503,UNKNOWN,request for payment 153010,organizational unit 65454,0,6.254176312976514,UNKNOWN,request for payment number 153011
SYSTEM,Request Payment,17.38054365344973,UNDEFINED,project 503,UNKNOWN,request for payment 153010,organizational unit 65454,0,6.254176312976514,UNKNOWN,request for payment number 153011
SYSTEM,Payment Handled,17.39102109796204,UNDEFINED,project 503,UNKNOWN,request for payment 153010,organizational unit 65454,0,6.254176312976514,UNKNOWN,request for payment number 153011
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.360770562831046,EMPLOYEE,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment REJECTED by ADMINISTRATION,17.360772756273573,ADMINISTRATION,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,17.361340147907292,EMPLOYEE,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.361379058628064,EMPLOYEE,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment APPROVED by ADMINISTRATION,17.3613791740023,ADMINISTRATION,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,17.363504127066097,SUPERVISOR,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
SYSTEM,Request Payment,17.366219503949544,UNDEFINED,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
SYSTEM,Payment Handled,17.373941177770917,UNDEFINED,project 149147,UNKNOWN,request for payment 153160,organizational unit 65469,0,6.801845735499102,UNKNOWN,request for payment number 153161
STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,17.360826436393577,EMPLOYEE,project 147556,UNKNOWN,request for payment 155948,organizational unit 65454,0,5.780219913766678,UNKNOWN,request for payment number 155949
