,org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
1294,Org line C,Sweden,Jörgen,se,E_4,Accepted,Medium,PROD815,2012-03-29 11:46:21+00:00,In Progress,1-703190797
1295,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-03-27 16:03:01+00:00,In Progress,1-703383433
1296,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-05-10 22:03:08+00:00,In Progress,1-703383433
1297,Org line A2,Sweden,Britt,se,A2_1,Completed,Medium,PROD350,2012-05-10 22:04:17+00:00,Closed,1-703383433
1298,Org line C,Sweden,John,se,C_6,Accepted,Medium,PROD660,2012-03-27 16:12:29+00:00,In Progress,1-703399394
1299,Org line C,Sweden,John,se,C_6,Queued,Medium,PROD660,2012-03-27 16:18:11+00:00,Awaiting Assignment,1-703399394
1300,Org line C,Sweden,John,se,C_6,Accepted,Medium,PROD660,2012-03-28 15:14:49+00:00,In Progress,1-703399394
1301,Org line C,Sweden,John,se,C_6,Completed,Medium,PROD660,2012-03-28 15:14:54+00:00,Closed,1-703399394
1302,Org line C,INDIA,-,in,E_7,Accepted,Medium,PROD671,2012-03-27 20:05:42+00:00,In Progress,1-703540157
1303,Org line C,INDIA,-,in,E_7,Queued,Medium,PROD671,2012-03-27 20:14:23+00:00,Awaiting Assignment,1-703540157
1304,Org line B,INDIA,Srinivasan,in,E_10,Queued,Medium,PROD671,2012-03-27 20:23:26+00:00,Awaiting Assignment,1-703540157
1305,Org line B,INDIA,Rijin,in,E_10,Accepted,Medium,PROD671,2012-03-30 12:09:42+00:00,In Progress,1-703540157
1306,Org line C,INDIA,-,in,E_7,Queued,Medium,PROD671,2012-04-10 10:35:35+00:00,Awaiting Assignment,1-703540157
1307,Org line C,Sweden,Praveen,in,E_10,Queued,Medium,PROD671,2012-05-09 06:09:41+00:00,Awaiting Assignment,1-703540157
1308,Org line C,Sweden,Umar Farooque,in,E_10,Accepted,Medium,PROD671,2012-05-09 06:30:00+00:00,In Progress,1-703540157
1309,Org line C,INDIA,-,in,E_7,Queued,Medium,PROD671,2012-05-09 06:51:24+00:00,Awaiting Assignment,1-703540157
1310,Org line C,INDIA,-,in,E_7,Accepted,Medium,PROD671,2012-05-09 13:16:46+00:00,In Progress,1-703540157
1311,Org line B,INDIA,Srinivasan,in,E_10,Queued,Medium,PROD671,2012-05-09 14:39:11+00:00,Awaiting Assignment,1-703540157
1312,Org line B,INDIA,Rijin,in,E_10,Accepted,Medium,PROD671,2012-05-10 03:32:47+00:00,In Progress,1-703540157
1313,Org line B,INDIA,Rijin,in,E_10,Accepted,Medium,PROD671,2012-05-10 03:33:05+00:00,Wait,1-703540157
1314,Org line B,INDIA,Srinivasan,in,E_10,Queued,Medium,PROD671,2012-05-10 07:22:45+00:00,Awaiting Assignment,1-703540157
1315,Org line B,INDIA,Rijin,in,E_10,Accepted,Medium,PROD671,2012-05-15 23:58:03+00:00,In Progress,1-703540157
1316,Org line B,INDIA,Rijin,in,E_10,Completed,Medium,PROD671,2012-05-25 17:36:31+00:00,Closed,1-703540157
1317,Org line C,Sweden,Jörgen,be,E_1,Accepted,Medium,PROD745,2012-03-28 17:06:47+00:00,In Progress,1-704229584
1318,Org line C,Sweden,Jörgen,be,E_1,Completed,Medium,PROD745,2012-05-09 08:56:41+00:00,Closed,1-704229584
1319,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-03-29 08:29:34+00:00,In Progress,1-704650867
1320,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-03-29 08:38:26+00:00,Awaiting Assignment,1-704650867
1321,Org line C,Sweden,Partha,se,E_10,Accepted,High,PROD802,2012-03-29 09:36:58+00:00,In Progress,1-704650867
1322,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-03-29 09:38:10+00:00,Awaiting Assignment,1-704650867
1323,Org line C,Sweden,Pascal,se,C_6,Accepted,High,PROD802,2012-03-29 13:36:59+00:00,In Progress,1-704650867
1324,Org line C,Sweden,Pascal,se,C_6,Accepted,High,PROD802,2012-04-20 15:46:23+00:00,Wait,1-704650867
1325,Org line C,Sweden,Pascal,se,C_6,Completed,High,PROD802,2012-05-04 14:51:55+00:00,Closed,1-704650867
1326,Org line C,Belgium,Peter,be,E_1,Accepted,High,PROD597,2012-03-29 11:00:19+00:00,In Progress,1-704703712
1327,Org line C,Belgium,Peter,be,E_1,Queued,High,PROD597,2012-03-29 11:09:15+00:00,Awaiting Assignment,1-704703712
1328,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-03-29 16:39:14+00:00,In Progress,1-704977245
1329,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-03-29 16:49:03+00:00,Awaiting Assignment,1-704977245
1330,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-03-29 17:05:00+00:00,Awaiting Assignment,1-704977245
1331,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-04-25 17:57:01+00:00,Awaiting Assignment,1-704977245
1332,Org line C,Sweden,Pascal,se,C_6,Accepted,Low,PROD802,2012-03-30 14:30:47+00:00,In Progress,1-705847575
1333,Org line C,Sweden,Pascal,se,C_6,Completed,Low,PROD802,2012-03-30 14:37:12+00:00,Closed,1-705847575
1334,Org line A2,Sweden,Ann-Charlotte,se,A2_3,Accepted,Low,PROD551,2012-04-02 11:41:55+00:00,In Progress,1-706866666
1335,Org line A2,Sweden,Ann-Charlotte,se,A2_3,Completed,Low,PROD551,2012-04-11 10:26:26+00:00,Closed,1-706866666
1336,Org line G4,Sweden,Håkan,se,,Accepted,High,PROD397,2012-04-02 15:07:28+00:00,In Progress,1-706988783
1337,Org line G4,Sweden,Håkan,se,,Completed,High,PROD397,2012-05-09 13:51:26+00:00,Closed,1-706988783
1338,Org line C,USA,Robert,in,E_4,Accepted,Low,PROD802,2012-04-02 19:18:47+00:00,In Progress,1-707300171
1339,Org line C,USA,Robert,in,E_4,Accepted,Low,PROD802,2012-04-02 19:19:30+00:00,In Progress,1-707300171
1340,Org line C,USA,Robert,in,E_4,Queued,Low,PROD802,2012-04-03 13:41:51+00:00,Awaiting Assignment,1-707300171
1341,Org line C,Sweden,Prasad,in,E_10,Queued,Low,PROD802,2012-04-04 17:03:53+00:00,Awaiting Assignment,1-707300171
1342,Org line C,USA,Robert,in,E_4,Queued,Low,PROD802,2012-04-10 13:43:12+00:00,Awaiting Assignment,1-707300171
1343,Org line C,INDIA,Hineesh,in,E_4,Accepted,Low,PROD802,2012-04-16 12:50:45+00:00,Assigned,1-707300171
1344,Org line C,Sweden,Prasad,in,E_10,Queued,Low,PROD802,2012-04-17 23:37:25+00:00,Awaiting Assignment,1-707300171
1345,Org line C,Sweden,Jitender,in,E_10,Accepted,Low,PROD802,2012-04-18 08:32:42+00:00,In Progress,1-707300171
1346,Org line C,Sweden,Jitender,in,E_10,Accepted,Low,PROD802,2012-05-17 16:45:11+00:00,In Progress,1-707300171
1347,Org line C,Sweden,Jitender,in,E_10,Accepted,Low,PROD802,2012-05-17 17:01:19+00:00,Wait,1-707300171
1348,Org line C,Sweden,Jitender,in,E_10,Completed,Low,PROD802,2012-05-22 11:32:42+00:00,Closed,1-707300171
1349,Org line C,INDIA,Mohsin,in,E_5,Accepted,Medium,PROD327,2012-04-03 10:10:52+00:00,In Progress,1-707623601
1350,Org line C,INDIA,Mohsin,in,E_5,Accepted,Medium,PROD327,2012-04-03 11:01:40+00:00,Wait,1-707623601
1351,Org line C,INDIA,Mohsin,in,E_5,Completed,Medium,PROD327,2012-04-03 12:17:36+00:00,Closed,1-707623601
1352,Org line B,INDIA,Aneesh V,in,E_10,Accepted,Medium,PROD424,2012-04-03 12:14:09+00:00,In Progress,1-707693471
1353,Org line B,INDIA,Aneesh V,in,E_10,Completed,Medium,PROD424,2012-04-09 21:28:59+00:00,Closed,1-707693471
1354,Org line G4,Sweden,Rickard,se,,Accepted,Low,PROD374,2012-04-03 12:24:46+00:00,In Progress,1-707704098
1355,Org line G4,Sweden,Rickard,se,,Completed,Low,PROD374,2012-05-04 13:46:53+00:00,Closed,1-707704098
1356,Org line G4,Sweden,Rickard,se,,Accepted,Medium,PROD374,2012-04-04 13:02:46+00:00,In Progress,1-708716045
1357,Org line G4,Sweden,Rickard,se,,Completed,Medium,PROD374,2012-04-18 09:08:02+00:00,Closed,1-708716045
1358,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-04-05 13:13:51+00:00,In Progress,1-709552565
1359,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-04-05 13:37:38+00:00,Awaiting Assignment,1-709552565
1360,Org line C,Sweden,Pankaj,se,E_10,Accepted,High,PROD802,2012-04-05 13:41:57+00:00,In Progress,1-709552565
1361,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-04-17 17:23:51+00:00,Awaiting Assignment,1-709552565
1362,Org line A2,POLAND,Anna,fr,A2_2,Accepted,Medium,PROD200,2012-04-06 12:11:21+00:00,In Progress,1-710109531
1363,Org line A2,POLAND,Anna,fr,A2_2,Completed,Medium,PROD200,2012-04-06 14:26:37+00:00,Closed,1-710109531
1364,Org line C,Sweden,Praveen,fr,E_10,Accepted,High,PROD802,2012-04-06 11:34:34+00:00,In Progress,1-710114300
1365,Org line C,Sweden,Praveen,fr,E_10,Queued,High,PROD802,2012-04-06 11:45:33+00:00,Awaiting Assignment,1-710114300
1366,Org line C,Sweden,Pankaj,fr,E_10,Accepted,High,PROD802,2012-04-06 12:10:47+00:00,In Progress,1-710114300
1367,Org line C,Sweden,Raja,fr,E_10,Accepted,High,PROD802,2012-04-06 12:11:37+00:00,Assigned,1-710114300
1368,Org line C,Sweden,Martin,fr,C_6,Queued,High,PROD802,2012-04-06 13:54:31+00:00,Awaiting Assignment,1-710114300
1369,Org line C,France,Aurelien,fr,C_6,Accepted,High,PROD802,2012-04-10 16:54:26+00:00,In Progress,1-710114300
1370,Org line C,France,Bruno,fr,E_6,Queued,High,PROD802,2012-04-10 17:05:50+00:00,Awaiting Assignment,1-710114300
1371,Org line C,France,Bruno,fr,E_6,Accepted,High,PROD802,2012-04-16 11:18:09+00:00,In Progress,1-710114300
1372,Org line C,Sweden,Inger,se,C_3,Accepted,Medium,PROD325,2012-04-09 08:37:33+00:00,In Progress,1-712856449
1373,Org line C,Sweden,Inger,se,C_3,Queued,Medium,PROD325,2012-04-09 08:39:47+00:00,Awaiting Assignment,1-712856449
1374,Org line C,INDIA,Amar,se,C_3,Accepted,Medium,PROD325,2012-04-09 09:02:57+00:00,In Progress,1-712856449
1375,Org line C,INDIA,Amar,se,C_3,Completed,Medium,PROD325,2012-04-16 11:59:43+00:00,Closed,1-712856449
1376,Org line B,Brazil,Thiago,br,E_6,Accepted,Major,PROD436,2012-04-10 02:03:09+00:00,In Progress,1-713106267
1377,Org line B,Brazil,Thiago,br,E_6,Accepted,Major,PROD436,2012-05-15 23:33:02+00:00,In Progress,1-713106267
1378,Org line B,Brazil,Thiago,br,E_6,Completed,Major,PROD436,2012-05-15 23:46:34+00:00,Closed,1-713106267
1379,Org line C,Sweden,Martin,se,C_6,Accepted,High,PROD802,2012-04-10 13:37:14+00:00,In Progress,1-715638561
1380,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-04-10 13:44:34+00:00,Awaiting Assignment,1-715638561
1381,Org line C,Sweden,Pascal,se,C_6,Accepted,High,PROD802,2012-04-10 14:09:18+00:00,In Progress,1-715638561
1382,Org line C,Sweden,Pascal,se,C_6,Completed,High,PROD802,2012-04-10 14:41:51+00:00,Closed,1-715638561
1383,Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD791,2012-04-11 08:38:08+00:00,Awaiting Assignment,1-716154984
1384,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD791,2012-04-11 08:40:27+00:00,In Progress,1-716154984
1385,Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD791,2012-04-24 09:07:44+00:00,Closed,1-716154984
1386,Org line C,Sweden,Gitt,se,E_2,Accepted,Medium,PROD327,2012-04-12 15:35:00+00:00,In Progress,1-717222893
1387,Org line C,Sweden,Gitt,se,E_2,Queued,Medium,PROD327,2012-04-12 15:40:06+00:00,Awaiting Assignment,1-717222893
1388,Org line C,Sweden,Gitt,se,E_2,Accepted,Medium,PROD327,2012-04-12 16:12:45+00:00,In Progress,1-717275094
1389,Org line C,Sweden,Gitt,se,E_2,Queued,Medium,PROD327,2012-04-12 16:17:17+00:00,Awaiting Assignment,1-717275094
1390,Org line B,INDIA,Murali,in,E_10,Accepted,Medium,PROD209,2012-04-13 17:58:57+00:00,In Progress,1-718132104
1391,Org line B,INDIA,Murali,in,E_10,Completed,Medium,PROD209,2012-04-19 12:58:02+00:00,Closed,1-718132104
1392,Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-04-16 13:57:54+00:00,In Progress,1-719199254
1393,Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-04-20 16:05:40+00:00,In Progress,1-719199254
1394,Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-04-20 16:06:14+00:00,Closed,1-719199254
1395,Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-16 17:30:33+00:00,In Progress,1-719199254
1396,Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-16 17:32:44+00:00,Closed,1-719199254
1397,Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-16 17:32:48+00:00,In Progress,1-719199254
1398,Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-16 17:32:55+00:00,Closed,1-719199254
1399,Org line G4,Sweden,Harshavardhan,se,,Accepted,Medium,PROD319,2012-05-17 13:33:38+00:00,In Progress,1-719199254
1400,Org line G4,Sweden,Harshavardhan,se,,Completed,Medium,PROD319,2012-05-17 13:34:01+00:00,Closed,1-719199254
1401,Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2012-04-17 07:46:35+00:00,In Progress,1-719999163
1402,Org line B,INDIA,Murali,in,E_10,Completed,High,PROD209,2012-05-16 05:48:11+00:00,Closed,1-719999163
1403,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 10:12:34+00:00,In Progress,1-720069371
1404,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 13:57:02+00:00,Wait,1-720069371
1405,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 15:41:01+00:00,In Progress,1-720069371
1406,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-17 17:23:39+00:00,Wait,1-720069371
1407,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-19 10:11:58+00:00,In Progress,1-720069371
1408,Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD761,2012-04-19 13:50:15+00:00,Wait,1-720069371
1409,Org line A2,POLAND,Krzysztof,pl,A2_1,Completed,Medium,PROD761,2012-05-14 09:55:22+00:00,Closed,1-720069371
1410,Org line C,Sweden,Praveen,pl,E_10,Accepted,High,PROD802,2012-04-18 21:54:43+00:00,In Progress,1-722674364
1411,Org line C,Sweden,Praveen,pl,E_10,Queued,High,PROD802,2012-04-18 22:00:28+00:00,Awaiting Assignment,1-722674364
1412,Org line C,Sweden,Prasad,pl,E_10,Queued,High,PROD802,2012-04-18 23:45:24+00:00,Awaiting Assignment,1-722674364
1413,Org line C,Sweden,Praveen,pl,E_10,Queued,High,PROD802,2012-04-19 08:51:30+00:00,Awaiting Assignment,1-722674364
1414,Org line C,Sweden,Arun,pl,E_10,Accepted,High,PROD802,2012-04-25 17:54:42+00:00,In Progress,1-722674364
1415,Org line C,Sweden,Martin,pl,C_6,Queued,High,PROD802,2012-04-25 17:58:49+00:00,Awaiting Assignment,1-722674364
1416,Org line C,USA,Stephen,pl,C_6,Accepted,High,PROD802,2012-05-07 14:13:40+00:00,Assigned,1-722674364
1417,Org line A2,POLAND,Krzysztof,pl,A2_2,Queued,High,PROD802,2012-05-07 14:45:40+00:00,Awaiting Assignment,1-722674364
1418,Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-04-19 05:54:27+00:00,In Progress,1-722688743
1419,Org line A2,China,Anson,cn,A2_5,Queued,Medium,PROD789,2012-04-19 07:58:07+00:00,Awaiting Assignment,1-722688743
1420,Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-05-24 05:31:28+00:00,In Progress,1-722688743
1421,Org line A2,China,Anson,cn,A2_5,Completed,Medium,PROD789,2012-05-24 05:31:54+00:00,Closed,1-722688743
1422,Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:15:21+00:00,In Progress,1-726517211
1423,Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:15:49+00:00,In Progress,1-726517211
1424,Org line C,Belgium,Peter,be,E_5,Queued,Medium,PROD821,2012-04-19 09:16:09+00:00,Awaiting Assignment,1-726517211
1425,Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD821,2012-04-19 09:16:24+00:00,In Progress,1-726517211
1426,Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD821,2012-04-19 09:18:34+00:00,Awaiting Assignment,1-726517211
1427,Org line C,Sweden,Lars,se,C_6,Accepted,Low,PROD805,2012-04-19 13:36:37+00:00,In Progress,1-726760342
1428,Org line C,Sweden,Lars,se,C_6,Accepted,Low,PROD805,2012-04-19 13:37:20+00:00,Wait,1-726760342
1429,Org line C,Sweden,Lars,se,C_6,Completed,Low,PROD805,2012-05-24 11:41:39+00:00,Closed,1-726760342
1430,Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD756,2012-04-19 14:31:06+00:00,In Progress,1-726808501
1431,Org line A2,POLAND,Miroslaw,pl,A2_1,Completed,Medium,PROD756,2012-05-23 16:56:52+00:00,Closed,1-726808501
1432,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-04-20 13:01:51+00:00,In Progress,1-728461114
1433,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-05-07 15:41:58+00:00,Wait,1-728461114
1434,Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD154,2012-05-18 21:14:41+00:00,Closed,1-728461114
1435,Org line A2,Sweden,Åsa,se,D_1,Accepted,Major,PROD617,2012-04-20 14:04:29+00:00,In Progress,1-728470722
1436,Org line A2,Sweden,Åsa,se,D_1,Accepted,Major,PROD617,2012-04-20 14:05:30+00:00,Assigned,1-728470722
1437,Org line A2,Sweden,Åsa,se,A2_3,Accepted,Major,PROD617,2012-05-09 13:15:37+00:00,Assigned,1-728470722
1438,Org line A2,Sweden,Åsa,se,A2_3,Accepted,Major,PROD617,2012-05-29 14:18:15+00:00,In Progress,1-728470722
1439,Org line A2,Sweden,Åsa,se,A2_3,Completed,Major,PROD617,2012-05-30 09:44:57+00:00,Closed,1-728470722
1440,Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-04-20 18:13:58+00:00,In Progress,1-728641711
1441,Org line C,USA,Stephen,us,C_6,Queued,High,PROD785,2012-04-20 18:26:35+00:00,Awaiting Assignment,1-728641711
1442,Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-04-23 20:26:56+00:00,In Progress,1-728641711
1443,Org line C,USA,Stephen,us,C_6,Completed,High,PROD785,2012-05-14 14:51:02+00:00,Closed,1-728641711
1444,Org line A2,Sweden,Maria,se,A2_4,Accepted,Medium,PROD591,2012-04-23 15:24:45+00:00,In Progress,1-729711756
1445,Org line A2,Sweden,Maria,se,A2_4,Completed,Medium,PROD591,2012-05-09 17:27:57+00:00,Closed,1-729711756
1446,Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-04-23 16:56:04+00:00,In Progress,1-729826369
1447,Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-04-23 16:59:57+00:00,Closed,1-729826369
1448,Org line C,Sweden,Vesa,in,C_6,Queued,Major,PROD805,2012-04-24 00:48:09+00:00,Awaiting Assignment,1-730084841
1449,Org line C,Sweden,Himanshu,in,E_10,Accepted,Major,PROD805,2012-04-24 01:08:35+00:00,In Progress,1-730084841
1450,Org line C,Sweden,Himanshu,in,E_10,Completed,Major,PROD805,2012-04-24 01:09:14+00:00,Closed,1-730084841
1451,Org line C,Sweden,Vesa,se,C_6,Accepted,Major,PROD805,2012-04-24 01:05:25+00:00,In Progress,1-730084875
1452,Org line C,Sweden,Vesa,se,C_6,Queued,Major,PROD805,2012-04-24 01:06:50+00:00,Awaiting Assignment,1-730084875
1453,Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 10:34:38+00:00,In Progress,1-731792664
1454,Org line C,Sweden,Bikshamaiah,in,E_8,Completed,Medium,PROD597,2012-04-25 11:24:33+00:00,Closed,1-731792664
1455,Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 10:50:00+00:00,In Progress,1-731908702
1456,Org line C,Sweden,Bikshamaiah,in,E_8,Accepted,Medium,PROD597,2012-04-25 11:23:14+00:00,In Progress,1-731908702
1457,Org line C,Sweden,Bikshamaiah,in,E_8,Completed,Medium,PROD597,2012-04-30 12:29:39+00:00,Closed,1-731908702
1458,Org line C,INDIA,-,in,E_7,Accepted,High,PROD646,2012-04-25 16:51:48+00:00,In Progress,1-732289301
1459,Org line C,INDIA,-,in,E_7,Queued,High,PROD646,2012-04-25 17:01:56+00:00,Awaiting Assignment,1-732289301
1460,Org line C,INDIA,Rajkishore,in,E_7,Accepted,High,PROD646,2012-04-25 18:05:30+00:00,Assigned,1-732289301
1461,Org line C,INDIA,Rajkishore,in,E_7,Accepted,High,PROD646,2012-05-22 14:24:08+00:00,In Progress,1-732289301
1462,Org line C,INDIA,Rajkishore,in,E_7,Completed,High,PROD646,2012-05-22 14:24:42+00:00,Closed,1-732289301
1463,Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-04-25 18:18:15+00:00,In Progress,1-732357301
1464,Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-04-25 18:59:52+00:00,Wait,1-732357301
1465,Org line C,Sweden,Rohit,in,E_10,Accepted,Medium,PROD802,2012-05-14 13:05:13+00:00,In Progress,1-732357301
1466,Org line C,Sweden,Rohit,in,E_10,Completed,Medium,PROD802,2012-05-14 14:27:02+00:00,Closed,1-732357301
1467,Org line B,INDIA,Srinivasan,se,E_10,Queued,High,PROD424,2012-04-27 10:01:45+00:00,Awaiting Assignment,1-733562890
1468,Org line B,INDIA,Rijin,se,E_10,Accepted,High,PROD424,2012-04-27 11:08:12+00:00,In Progress,1-733562890
1469,Org line C,Sweden,Tomas,se,C_6,Queued,High,PROD424,2012-04-30 15:24:09+00:00,Awaiting Assignment,1-733562890
1470,Org line C,Sweden,Kenneth,se,C_6,Accepted,High,PROD424,2012-04-30 16:09:45+00:00,In Progress,1-733562890
1471,Org line C,Sweden,Kenneth,se,C_6,Accepted,High,PROD424,2012-05-09 15:03:01+00:00,Wait,1-733562890
1472,Org line C,Sweden,Tomas,se,C_6,Accepted,High,PROD424,2012-05-23 14:55:27+00:00,In Progress,1-733562890
1473,Org line C,Sweden,Tomas,se,C_6,Completed,High,PROD424,2012-05-23 14:56:10+00:00,Closed,1-733562890
1474,Org line C,Sweden,Praveen,in,E_10,Accepted,High,PROD802,2012-04-30 05:27:00+00:00,In Progress,1-736351127
1475,Org line C,Sweden,Praveen,in,E_10,Queued,High,PROD802,2012-04-30 05:31:22+00:00,Awaiting Assignment,1-736351127
1476,Org line C,Sweden,Martin,in,C_6,Queued,High,PROD802,2012-04-30 06:15:21+00:00,Awaiting Assignment,1-736351127
1477,Org line C,Sweden,Martin,in,C_6,Accepted,High,PROD802,2012-04-30 10:34:04+00:00,In Progress,1-736351127
1478,Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-04-30 10:34:14+00:00,Awaiting Assignment,1-736351127
1479,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-04-30 10:36:34+00:00,In Progress,1-736351127
1480,Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-05-07 13:14:50+00:00,Awaiting Assignment,1-736351127
1481,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-05-07 14:01:53+00:00,In Progress,1-736351127
1482,Org line C,Sweden,Tarun,in,E_10,Completed,High,PROD802,2012-05-07 15:40:13+00:00,Closed,1-736351127
1483,Org line C,Sweden,Praveen,in,E_10,Accepted,High,PROD802,2012-04-30 05:47:41+00:00,In Progress,1-736351222
1484,Org line C,Sweden,Praveen,in,E_10,Queued,High,PROD802,2012-04-30 05:55:51+00:00,Awaiting Assignment,1-736351222
1485,Org line C,Sweden,Martin,in,C_6,Queued,High,PROD802,2012-04-30 06:13:34+00:00,Awaiting Assignment,1-736351222
1486,Org line C,Sweden,Martin,in,C_6,Accepted,High,PROD802,2012-04-30 10:30:38+00:00,In Progress,1-736351222
1487,Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-04-30 10:31:32+00:00,Awaiting Assignment,1-736351222
1488,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-04-30 10:36:03+00:00,In Progress,1-736351222
1489,Org line C,Sweden,Rakesh,in,E_10,Queued,High,PROD802,2012-05-07 13:16:46+00:00,Awaiting Assignment,1-736351222
1490,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD802,2012-05-07 14:01:26+00:00,In Progress,1-736351222
